VehicleID,LaneNo,Frame,Timestamp
1207,1,1214,40.43333333333333
1210,2,1216,40.5
1215,2,1224,40.766666666666666
1216,2,1225,40.8
1136,2,1227,40.86666666666667
1225,2,1248,41.56666666666666
1234,1,1278,42.56666666666666
1239,2,1282,42.7
1249,2,1298,43.233333333333334
1255,2,1322,44.03333333333333
1262,1,1334,44.43333333333333
1269,3,1343,44.733333333333334
1279,2,1359,45.266666666666666
1278,1,1365,45.46666666666667
1282,1,1366,45.5
1285,1,1369,45.6
1290,1,1374,45.766666666666666
1293,1,1374,45.766666666666666
1305,1,1381,46.0
1307,1,1383,46.06666666666666
1308,1,1385,46.13333333333333
1311,1,1387,46.2
1317,2,1391,46.333333333333336
1322,1,1403,46.733333333333334
1326,1,1406,46.833333333333336
1344,2,1416,47.166666666666664
1239,1,1433,47.733333333333334
1378,1,1434,47.766666666666666
1379,1,1435,47.8
1318,1,1438,47.9
1391,3,1440,47.96666666666667
1392,3,1440,47.96666666666667
1410,1,1444,48.1
1415,2,1445,48.13333333333333
1441,1,1453,48.4
1444,1,1453,48.4
1452,2,1458,48.56666666666666
1453,2,1459,48.6
1444,2,1466,48.833333333333336
1472,2,1472,49.03333333333333
1255,1,1477,49.2
1481,1,1478,49.233333333333334
1500,2,1492,49.7
1512,1,1502,50.03333333333333
1523,1,1508,50.233333333333334
1524,2,1509,50.266666666666666
1531,2,1513,50.4
1534,1,1517,50.53333333333333
1536,2,1518,50.56666666666666
1537,3,1520,50.63333333333333
1542,1,1527,50.86666666666667
1547,1,1534,51.1
1549,1,1538,51.233333333333334
1552,2,1546,51.5
1556,2,1553,51.733333333333334
1560,2,1559,51.93333333333333
1563,3,1562,52.03333333333333
1564,1,1562,52.03333333333333
1472,1,1564,52.1
1566,3,1564,52.1
1606,2,1601,53.333333333333336
1612,1,1603,53.4
1614,1,1604,53.43333333333333
1615,2,1605,53.46666666666667
1621,2,1615,53.8
1625,1,1618,53.9
1628,1,1626,54.166666666666664
1524,1,1627,54.199999999999996
1634,1,1635,54.46666666666667
1635,1,1635,54.46666666666667
1643,1,1640,54.63333333333333
1644,1,1640,54.63333333333333
1651,1,1651,55.0
1657,1,1656,55.166666666666664
1560,1,1685,56.13333333333333
1679,1,1688,56.233333333333334
1688,2,1694,56.43333333333333
1693,2,1705,56.8
1657,2,1720,57.3
1643,2,1720,57.3
1606,1,1722,57.36666666666667
1705,2,1728,57.56666666666666
1711,2,1736,57.833333333333336
1712,2,1737,57.86666666666667
1716,1,1746,58.166666666666664
1717,1,1756,58.5
1718,1,1760,58.63333333333333
1743,1,1769,58.93333333333333
1621,1,1777,59.199999999999996
1752,2,1778,59.233333333333334
1753,1,1779,59.266666666666666
1761,1,1788,59.56666666666666
1773,2,1805,60.13333333333333
1790,2,1816,60.5
1798,1,1825,60.8
1811,2,1837,61.199999999999996
1812,1,1839,61.266666666666666
1815,1,1845,61.46666666666667
1817,1,1848,61.56666666666666
1824,1,1852,61.699999999999996
1845,2,1858,61.9
1872,1,1872,62.36666666666667
1884,1,1888,62.9
1897,2,1895,63.13333333333333
1901,1,1897,63.199999999999996
1911,2,1903,63.4
1815,2,1905,63.46666666666667
1917,1,1910,63.63333333333333
1950,1,1926,64.16666666666667
1956,1,1929,64.26666666666667
1959,1,1930,64.3
1973,2,1939,64.6
1975,1,1939,64.6
1983,2,1947,64.86666666666666
1988,1,1956,65.16666666666667
1997,1,1963,65.4
2004,1,1969,65.6
2016,1,1976,65.83333333333333
1845,1,1978,65.9
2028,2,1982,66.03333333333333
2038,2,1992,66.36666666666666
1950,2,1993,66.4
2043,1,1998,66.56666666666666
2056,2,2013,67.06666666666666
2061,2,2017,67.2
2072,1,2024,67.43333333333334
2080,1,2033,67.73333333333333
2098,2,2041,68.0
2115,1,2052,68.36666666666666
2116,2,2055,68.46666666666667
2072,2,2056,68.5
2126,2,2062,68.7
2131,1,2068,68.9
2132,2,2069,68.93333333333334
2134,1,2071,69.0
2139,2,2075,69.13333333333333
2140,2,2075,69.13333333333333
2144,1,2077,69.2
2146,1,2078,69.23333333333333
2157,2,2086,69.5
2166,2,2093,69.73333333333333
2180,1,2103,70.06666666666666
2194,1,2111,70.33333333333333
2197,1,2112,70.36666666666666
2204,1,2116,70.5
2214,1,2123,70.73333333333333
2180,2,2132,71.03333333333333
2233,1,2137,71.2
2234,1,2137,71.2
2244,1,2142,71.36666666666666
2247,1,2144,71.43333333333334
2260,1,2152,71.7
2261,2,2152,71.7
2266,1,2168,72.23333333333333
2269,1,2170,72.3
2267,2,2171,72.33333333333333
2272,1,2175,72.46666666666667
2283,2,2192,73.03333333333333
2293,1,2200,73.3
2298,1,2203,73.4
2307,1,2209,73.6
2317,1,2223,74.06666666666666
2323,2,2228,74.23333333333333
2326,1,2230,74.3
2328,2,2231,74.33333333333333
2336,1,2244,74.76666666666667
2337,1,2244,74.76666666666667
2339,2,2254,75.1
2341,1,2258,75.23333333333333
2244,2,2259,75.26666666666667
2368,1,2278,75.9
2383,1,2286,76.16666666666667
2384,2,2287,76.2
2387,1,2293,76.4
2408,1,2314,77.1
2430,1,2332,77.7
2431,1,2334,77.76666666666667
2434,1,2339,77.93333333333334
2438,1,2340,77.96666666666667
2460,1,2365,78.8
2462,2,2367,78.86666666666666
2471,1,2401,80.0
2473,2,2403,80.06666666666666
2438,2,2407,80.2
2476,2,2411,80.33333333333333
2478,1,2419,80.6
2484,2,2445,81.46666666666667
2471,2,2454,81.76666666666667
2505,1,2465,82.13333333333333
2507,2,2466,82.16666666666667
2508,2,2471,82.33333333333333
2518,1,2490,82.96666666666667
2521,1,2498,83.23333333333333
2527,2,2505,83.46666666666667
2528,2,2506,83.5
2533,1,2516,83.83333333333333
2543,1,2528,84.23333333333333
2548,2,2535,84.46666666666667
2549,1,2535,84.46666666666667
2545,2,2536,84.5
2543,2,2561,85.33333333333333
2566,2,2566,85.5
2572,1,2567,85.53333333333333
2591,1,2599,86.6
2592,2,2605,86.8
2615,1,2633,87.73333333333333
2631,2,2645,88.13333333333333
2639,1,2652,88.36666666666666
2641,1,2655,88.46666666666667
2643,1,2658,88.56666666666666
2644,1,2660,88.63333333333333
2649,1,2664,88.76666666666667
2641,2,2670,88.96666666666667
2661,1,2672,89.03333333333333
2675,1,2689,89.6
2676,2,2690,89.63333333333333
2680,1,2694,89.76666666666667
2687,2,2705,90.13333333333333
2691,1,2715,90.46666666666667
2687,1,2717,90.53333333333333
2694,1,2718,90.56666666666666
2707,1,2755,91.8
2694,2,2758,91.9
2709,1,2762,92.03333333333333
2712,1,2768,92.23333333333333
2716,1,2787,92.86666666666666
2716,2,2807,93.53333333333333
2730,1,2817,93.86666666666666
2737,1,2826,94.16666666666667
2738,1,2826,94.16666666666667
2746,1,2853,95.06666666666666
2748,1,2860,95.3
2751,1,2865,95.46666666666667
2757,1,2870,95.63333333333333
2765,1,2878,95.9
2788,1,2896,96.5
2791,1,2899,96.6
2748,2,2902,96.7
2792,1,2909,96.93333333333334
2793,2,2911,97.0
2800,1,2923,97.4
2810,1,2929,97.6
2832,1,2944,98.1
2833,1,2944,98.1
2839,1,2951,98.33333333333333
2861,1,2973,99.06666666666666
2874,1,2990,99.63333333333333
2876,2,2991,99.66666666666667
2879,1,3000,99.96666666666667
2880,2,3006,100.16666666666667
2884,1,3023,100.73333333333333
2887,1,3024,100.76666666666667
2888,2,3025,100.8
2894,2,3043,101.4
2908,2,3079,102.6
2916,1,3086,102.83333333333333
2917,2,3089,102.93333333333334
2925,2,3102,103.36666666666666
2928,2,3108,103.56666666666666
2933,2,3111,103.66666666666667
2937,1,3120,103.96666666666667
2939,1,3122,104.03333333333333
2917,1,3124,104.1
2942,2,3131,104.33333333333333
2945,2,3137,104.53333333333333
2937,2,3146,104.83333333333333
2954,2,3148,104.89999999999999
2933,1,3155,105.13333333333333
2960,1,3171,105.66666666666667
2961,1,3171,105.66666666666667
2968,1,3178,105.89999999999999
2961,2,3186,106.16666666666667
2942,1,3191,106.33333333333333
3007,1,3218,107.23333333333333
2968,2,3219,107.26666666666667
3010,2,3231,107.66666666666667
3019,1,3257,108.53333333333333
3021,1,3265,108.8
3027,1,3272,109.03333333333333
3043,1,3297,109.86666666666666
3048,2,3309,110.26666666666667
3052,3,3316,110.5
3021,2,3337,111.2
3043,2,3338,111.23333333333333
3069,2,3345,111.46666666666667
3074,1,3353,111.73333333333333
3075,1,3353,111.73333333333333
3085,1,3400,113.3
3099,1,3415,113.8
3109,1,3420,113.96666666666667
3111,1,3424,114.1
3114,2,3427,114.2
3117,1,3429,114.26666666666667
3127,1,3444,114.76666666666667
3131,1,3446,114.83333333333333
3143,2,3461,115.33333333333333
3145,1,3471,115.66666666666667
3166,3,3489,116.26666666666667
3170,1,3490,116.3
3171,1,3490,116.3
3188,1,3510,116.96666666666667
3202,1,3527,117.53333333333333
3208,3,3535,117.8
3210,1,3538,117.89999999999999
3143,1,3542,118.03333333333333
3170,2,3563,118.73333333333333
3232,2,3565,118.8
3240,1,3582,119.36666666666666
3249,2,3617,120.53333333333333
3254,1,3619,120.6
3258,3,3637,121.2
3240,2,3656,121.83333333333333
3289,1,3719,123.93333333333334
3295,2,3737,124.53333333333333
3304,1,3749,124.93333333333334
3305,2,3752,125.03333333333333
3289,2,3771,125.66666666666667
3311,1,3774,125.76666666666667
3315,2,3798,126.56666666666666
3318,1,3811,127.0
3318,2,3813,127.06666666666666
3321,1,3818,127.23333333333333
3321,2,3847,128.2
3326,1,3849,128.26666666666665
3333,1,3866,128.83333333333334
3334,2,3874,129.1
3348,2,3887,129.53333333333333
3357,2,3897,129.86666666666667
3388,1,3913,130.4
3411,1,3922,130.7
3421,1,3925,130.8
3423,1,3926,130.83333333333334
3428,1,3932,131.03333333333333
3448,1,3960,131.96666666666667
3451,2,3962,132.03333333333333
3452,1,3965,132.13333333333333
3461,2,3979,132.6
3452,2,4016,133.83333333333334
3475,2,4023,134.06666666666666
3482,2,4033,134.4
3497,1,4043,134.73333333333332
3504,1,4049,134.93333333333334
3506,1,4052,135.03333333333333
3510,2,4054,135.1
3512,1,4057,135.2
3513,2,4057,135.2
3516,1,4071,135.66666666666666
3506,2,4076,135.83333333333334
3522,1,4084,136.1
3525,1,4086,136.16666666666666
3524,2,4092,136.36666666666667
3513,1,4093,136.4
3527,1,4096,136.5
3530,2,4100,136.63333333333333
3525,2,4113,137.06666666666666
3545,2,4113,137.06666666666666
3546,2,4114,137.1
3552,2,4119,137.26666666666665
3571,2,4134,137.76666666666665
3575,1,4136,137.83333333333334
3582,3,4138,137.9
3583,2,4139,137.93333333333334
3594,2,4143,138.06666666666666
3607,2,4150,138.3
3624,3,4162,138.7
3630,1,4169,138.93333333333334
3632,1,4170,138.96666666666667
3633,2,4171,139.0
3639,1,4180,139.3
3644,1,4183,139.4
3647,1,4186,139.5
3650,2,4189,139.6
3632,2,4193,139.73333333333332
3656,2,4194,139.76666666666665
3659,2,4197,139.86666666666667
3662,3,4200,139.96666666666667
3664,1,4201,140.0
3668,2,4211,140.33333333333334
3594,1,4218,140.56666666666666
3671,3,4223,140.73333333333332
3682,2,4233,141.06666666666666
3664,2,4238,141.23333333333332
3689,2,4238,141.23333333333332
3696,1,4241,141.33333333333334
3705,1,4256,141.83333333333334
3708,3,4258,141.9
3711,1,4258,141.9
3713,2,4259,141.93333333333334
3633,1,4262,142.03333333333333
3732,2,4272,142.36666666666667
3740,2,4279,142.6
3741,1,4282,142.7
3743,3,4283,142.73333333333332
3750,2,4296,143.16666666666666
3762,1,4312,143.7
3764,1,4314,143.76666666666665
3711,2,4323,144.06666666666666
3796,2,4350,144.96666666666667
3797,1,4351,145.0
3798,2,4355,145.13333333333333
3800,1,4357,145.2
3804,1,4367,145.53333333333333
3812,2,4377,145.86666666666667
3800,2,4381,146.0
3815,1,4390,146.3
3798,1,4391,146.33333333333334
3815,2,4392,146.36666666666667
3821,1,4399,146.6
3829,3,4413,147.06666666666666
3851,2,4426,147.5
3853,3,4428,147.56666666666666
3878,1,4443,148.06666666666666
3883,1,4445,148.13333333333333
3884,2,4447,148.2
3887,2,4450,148.3
3888,2,4467,148.86666666666667
3901,1,4482,149.36666666666667
3901,2,4488,149.56666666666666
3907,1,4491,149.66666666666666
3910,2,4496,149.83333333333334
3913,2,4498,149.9
3919,1,4507,150.2
3938,2,4543,151.4
3919,2,4562,152.03333333333333
3957,1,4568,152.23333333333332
3961,2,4573,152.4
3965,2,4577,152.53333333333333
3967,2,4583,152.73333333333332
3968,1,4585,152.8
3969,2,4590,152.96666666666667
3973,2,4597,153.2
3977,2,4617,153.86666666666667
3982,1,4622,154.03333333333333
4003,2,4637,154.53333333333333
4016,2,4647,154.86666666666667
4051,1,4656,155.16666666666666
4055,1,4659,155.26666666666665
4062,2,4662,155.36666666666667
4072,2,4673,155.73333333333332
4073,2,4673,155.73333333333332
3968,2,4677,155.86666666666667
4078,2,4677,155.86666666666667
4079,1,4677,155.86666666666667
4084,1,4681,156.0
4079,2,4683,156.06666666666666
4092,2,4688,156.23333333333332
4097,2,4692,156.36666666666667
4118,1,4701,156.66666666666666
4128,3,4709,156.93333333333334
4133,1,4719,157.26666666666665
4135,2,4726,157.5
4070,1,4732,157.7
4155,2,4743,158.06666666666666
4195,2,4761,158.66666666666666
4197,3,4762,158.7
4204,2,4766,158.83333333333334
4208,2,4768,158.9
4097,1,4779,159.26666666666665
4220,2,4782,159.36666666666667
4239,1,4790,159.63333333333333
4240,2,4790,159.63333333333333
4241,3,4792,159.7
4259,1,4801,160.0
4261,2,4802,160.03333333333333
4275,2,4817,160.53333333333333
4135,1,4818,160.56666666666666
4295,1,4830,160.96666666666667
4300,2,4833,161.06666666666666
4309,1,4839,161.26666666666665
4195,1,4841,161.33333333333334
4310,2,4841,161.33333333333334
4313,2,4848,161.56666666666666
4314,2,4849,161.6
4315,1,4851,161.66666666666666
4317,1,4852,161.7
4319,2,4857,161.86666666666667
4321,1,4859,161.93333333333334
4295,2,4863,162.06666666666666
4329,2,4864,162.1
4343,2,4878,162.56666666666666
4347,2,4880,162.63333333333333
4357,2,4886,162.83333333333334
4261,1,4902,163.36666666666667
4382,2,4909,163.6
4388,1,4919,163.93333333333334
4392,1,4921,164.0
4393,2,4921,164.0
4388,2,4925,164.13333333333333
4401,2,4929,164.26666666666665
4408,1,4934,164.43333333333334
4411,1,4935,164.46666666666667
4419,2,4942,164.7
4430,2,4958,165.23333333333332
4436,2,4962,165.36666666666667
4442,2,4971,165.66666666666666
4446,2,4973,165.73333333333332
4452,1,4981,166.0
4469,1,5011,167.0
4472,2,5013,167.06666666666666
4473,1,5017,167.2
4408,2,5017,167.2
4357,1,5019,167.26666666666665
4480,2,5025,167.46666666666667
4505,2,5059,168.6
4506,2,5059,168.6
4473,2,5064,168.76666666666665
4515,1,5066,168.83333333333334
4516,3,5067,168.86666666666667
4526,2,5079,169.26666666666665
4530,2,5083,169.4
4532,1,5086,169.5
4535,2,5088,169.56666666666666
4537,2,5091,169.66666666666666
4547,1,5100,169.96666666666667
4550,2,5102,170.03333333333333
4551,2,5103,170.06666666666666
4554,2,5105,170.13333333333333
4570,1,5123,170.73333333333332
4572,1,5123,170.73333333333332
4550,1,5124,170.76666666666665
4573,1,5124,170.76666666666665
4605,2,5142,171.36666666666667
4627,1,5151,171.66666666666666
4628,2,5152,171.7
4631,1,5158,171.9
4634,1,5163,172.06666666666666
4643,2,5173,172.4
4644,2,5173,172.4
4647,1,5178,172.56666666666666
4650,2,5181,172.66666666666666
4572,2,5184,172.76666666666665
4652,2,5184,172.76666666666665
4667,2,5194,173.1
4669,1,5194,173.1
4670,1,5196,173.16666666666666
4671,2,5197,173.2
4674,1,5204,173.43333333333334
4676,2,5205,173.46666666666667
4679,1,5208,173.56666666666666
4682,2,5215,173.8
4690,1,5222,174.03333333333333
4691,2,5223,174.06666666666666
4670,2,5234,174.43333333333334
4701,1,5237,174.53333333333333
4702,1,5238,174.56666666666666
4705,2,5242,174.7
4707,1,5243,174.73333333333332
4719,1,5253,175.06666666666666
4729,1,5257,175.2
4731,1,5257,175.2
4733,2,5259,175.26666666666665
4737,1,5261,175.33333333333334
4745,2,5266,175.5
4748,1,5267,175.53333333333333
4770,1,5284,176.1
4779,1,5288,176.23333333333332
4793,1,5295,176.46666666666667
4798,1,5299,176.6
4799,1,5300,176.63333333333333
4807,1,5308,176.9
4809,2,5310,176.96666666666667
4723,1,5319,177.26666666666665
4823,1,5321,177.33333333333334
4841,1,5327,177.53333333333333
4854,1,5331,177.66666666666666
4855,1,5332,177.7
4860,1,5338,177.9
4861,1,5341,178.0
4862,1,5341,178.0
4867,2,5347,178.2
4868,1,5347,178.2
4873,1,5353,178.4
4891,3,5380,179.3
4855,2,5385,179.46666666666667
4907,2,5385,179.46666666666667
4910,2,5386,179.5
4927,2,5391,179.66666666666666
4932,1,5395,179.8
4950,1,5404,180.1
4952,1,5405,180.13333333333333
4954,2,5405,180.13333333333333
4961,2,5410,180.3
4972,2,5421,180.66666666666666
4987,1,5428,180.9
4996,2,5431,181.0
5006,2,5436,181.16666666666666
5008,2,5438,181.23333333333332
5012,1,5439,181.26666666666665
5018,2,5443,181.4
5027,2,5449,181.6
5038,2,5457,181.86666666666667
5039,2,5458,181.9
5042,1,5463,182.06666666666666
5046,2,5470,182.3
5053,2,5478,182.56666666666666
5058,2,5489,182.93333333333334
5070,1,5508,183.56666666666666
5079,1,5518,183.9
5085,2,5525,184.13333333333333
5096,2,5530,184.3
5097,1,5530,184.3
5101,2,5535,184.46666666666667
5103,2,5536,184.5
5104,2,5537,184.53333333333333
5105,1,5537,184.53333333333333
5107,2,5538,184.56666666666666
5109,2,5541,184.66666666666666
5110,2,5546,184.83333333333334
5110,1,5548,184.9
5116,1,5554,185.1
5123,1,5559,185.26666666666665
5138,1,5572,185.7
5143,1,5578,185.9
5058,1,5581,186.0
5163,1,5600,186.63333333333333
5169,2,5603,186.73333333333332
5171,2,5603,186.73333333333332
5185,2,5615,187.13333333333333
5222,1,5640,187.96666666666667
5223,1,5644,188.1
5228,2,5646,188.16666666666666
5256,1,5673,189.06666666666666
5264,3,5680,189.3
5267,2,5682,189.36666666666667
5271,2,5685,189.46666666666667
5277,1,5701,190.0
5279,2,5703,190.06666666666666
5281,2,5704,190.1
5282,1,5704,190.1
5290,2,5717,190.53333333333333
5301,2,5722,190.7
5316,2,5737,191.2
5318,1,5738,191.23333333333332
5324,2,5748,191.56666666666666
5341,1,5757,191.86666666666667
5343,2,5758,191.9
5345,1,5761,192.0
5358,2,5765,192.13333333333333
5364,1,5770,192.3
5370,2,5773,192.4
5373,2,5776,192.5
5375,1,5776,192.5
5169,1,5781,192.66666666666666
5382,2,5781,192.66666666666666
5385,1,5783,192.73333333333332
5388,1,5785,192.8
5390,1,5786,192.83333333333334
5395,2,5789,192.93333333333334
5405,1,5799,193.26666666666665
5406,1,5800,193.3
5407,2,5802,193.36666666666667
5408,1,5802,193.36666666666667
5411,1,5805,193.46666666666667
5413,2,5806,193.5
5415,2,5810,193.63333333333333
5418,2,5821,194.0
5419,3,5822,194.03333333333333
5420,1,5822,194.03333333333333
5422,2,5830,194.3
5423,2,5832,194.36666666666667
5425,2,5835,194.46666666666667
5432,1,5842,194.7
5439,2,5844,194.76666666666665
5442,1,5845,194.8
5443,1,5845,194.8
5447,2,5846,194.83333333333334
5458,1,5850,194.96666666666667
5484,1,5857,195.2
5491,1,5861,195.33333333333334
5493,2,5861,195.33333333333334
5502,2,5868,195.56666666666666
5506,1,5871,195.66666666666666
5171,1,5873,195.73333333333332
5515,3,5879,195.93333333333334
5520,1,5880,195.96666666666667
5539,1,5886,196.16666666666666
5549,1,5890,196.3
5561,2,5897,196.53333333333333
5584,1,5907,196.86666666666667
5590,2,5912,197.03333333333333
5597,3,5920,197.3
5600,2,5922,197.36666666666667
5612,3,5928,197.56666666666666
5613,2,5928,197.56666666666666
5617,1,5932,197.7
5618,2,5932,197.7
5618,1,5936,197.83333333333334
5439,1,5937,197.86666666666667
5657,1,5947,198.2
5667,2,5954,198.43333333333334
5677,1,5966,198.83333333333334
5679,1,5966,198.83333333333334
5685,2,5968,198.9
5697,1,5975,199.13333333333333
5707,2,5980,199.3
5745,2,5996,199.83333333333334
5753,1,6004,200.1
5561,1,6006,200.16666666666666
5759,2,6011,200.33333333333334
5762,2,6012,200.36666666666667
5763,2,6012,200.36666666666667
5772,1,6019,200.6
5776,2,6026,200.83333333333334
5781,2,6034,201.1
5787,1,6038,201.23333333333332
5800,1,6049,201.6
5600,1,6051,201.66666666666666
5808,2,6054,201.76666666666665
5819,1,6061,202.0
5832,1,6072,202.36666666666667
5852,1,6081,202.66666666666666
5861,1,6085,202.8
5864,2,6098,203.23333333333332
5887,1,6116,203.83333333333334
5772,2,6138,204.56666666666666
5904,2,6143,204.73333333333332
5759,1,6147,204.86666666666667
5914,1,6155,205.13333333333333
5943,2,6167,205.53333333333333
5946,2,6168,205.56666666666666
5955,1,6172,205.7
5959,1,6183,206.06666666666666
5966,2,6199,206.6
5979,2,6206,206.83333333333334
5985,2,6211,207.0
5988,2,6216,207.16666666666666
6002,1,6226,207.5
5762,1,6229,207.6
6012,2,6234,207.76666666666665
6048,2,6251,208.33333333333334
6071,2,6263,208.73333333333332
6078,1,6266,208.83333333333334
6079,2,6266,208.83333333333334
6084,1,6268,208.9
6093,2,6272,209.03333333333333
6095,2,6273,209.06666666666666
6105,1,6280,209.29999999999998
6108,2,6281,209.33333333333334
6113,2,6286,209.5
6143,2,6296,209.83333333333334
6151,1,6302,210.03333333333333
6163,3,6313,210.4
6165,1,6321,210.66666666666666
6071,1,6322,210.7
6170,1,6322,210.7
6176,1,6325,210.79999999999998
6194,1,6337,211.2
6203,2,6344,211.43333333333334
6207,1,6347,211.53333333333333
6208,1,6347,211.53333333333333
6212,1,6351,211.66666666666666
6213,2,6351,211.66666666666666
6214,2,6351,211.66666666666666
6222,1,6356,211.83333333333334
6235,3,6369,212.26666666666665
6247,2,6380,212.63333333333333
6250,1,6381,212.66666666666666
6265,1,6389,212.93333333333334
6271,2,6394,213.1
6276,1,6397,213.2
6143,1,6401,213.33333333333334
6305,2,6409,213.6
6303,3,6410,213.63333333333333
6276,2,6422,214.03333333333333
6326,2,6424,214.1
6328,1,6431,214.33333333333334
6338,1,6439,214.6
6346,2,6443,214.73333333333332
6213,1,6448,214.9
6366,1,6456,215.16666666666666
6367,1,6456,215.16666666666666
6370,1,6461,215.33333333333334
6374,2,6465,215.46666666666667
6377,2,6467,215.53333333333333
6399,1,6479,215.93333333333334
6413,2,6485,216.13333333333333
6414,1,6486,216.16666666666666
6419,1,6490,216.29999999999998
6247,1,6494,216.43333333333334
6434,1,6498,216.56666666666666
6459,2,6519,217.26666666666665
6460,2,6519,217.26666666666665
6463,2,6527,217.53333333333333
6465,2,6538,217.9
6466,1,6540,217.96666666666667
6472,2,6556,218.5
6473,3,6563,218.73333333333332
6478,2,6576,219.16666666666666
6494,2,6590,219.63333333333333
6496,2,6592,219.7
6499,1,6597,219.86666666666667
6502,2,6600,219.96666666666667
6505,1,6602,220.03333333333333
6511,2,6615,220.46666666666667
